/*C3*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C4*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C3*/INSERT INTO FLOW_METRICS VALUES(1339019177,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1207828384)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','1','out',-154025240)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','1','ops',-826241200)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','in',402282272)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','out',1907385408)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','ops',-315467704)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','in',-1172225416)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','out',1988894304)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','ops',-589169072)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','in',-175598560)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','out',-2124705560)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','ops',-419490720)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','in',-691212304)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','out',-1572154944)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','ops',1819984864)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','in',1979859848)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','out',426584912)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','ops',1069042720)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','in',467091136)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','out',-905543280)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','ops',1946494176)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','in',1615325104)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','out',-484737984)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','ops',753053192)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','1','in',1043756520)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','1','out',-1219591712)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','1','ops',-1048313456)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','2','in',-1795362032)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','2','out',1438378032)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-A','2','ops',-1281730880)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','1','in',1121412960)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','1','out',-1124091936)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','1','ops',-2141799272)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','2','in',1174088792)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','2','out',994411848)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-B','2','ops',1055576472)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','1','in',1585680136)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','1','out',1669903576)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','1','ops',1882133080)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','2','in',-541347432)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','2','out',1554831480)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-C','2','ops',452138432)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','1','in',1254655200)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','1','out',1307639448)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','1','ops',30618360)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','2','in',423815624)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','2','out',966636312)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','18','flowlet-D','2','ops',-1327986040)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','1','in',2114283592)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','1','out',1999148088)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','1','ops',489491056)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','2','in',1390399496)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','2','out',1921296768)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-A','2','ops',1985237736)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','1','in',-735863608)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','1','out',-670428040)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','1','ops',-1156394680)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','2','in',-263525016)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','2','out',-1489687712)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-B','2','ops',-583501648)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','1','in',-978657216)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','1','out',-1211869416)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','1','ops',85802976)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','2','in',924494824)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','2','out',633731752)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-C','2','ops',-857986432)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','1','in',-418880552)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','1','out',-1704392736)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','1','ops',206618872)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','2','in',1563783920)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','2','out',-1502166608)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','XYZ','28','flowlet-D','2','ops',745697272)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','in',-946378312)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','out',363684968)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','ops',2040215448)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','in',-585966224)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','out',682660256)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','ops',-447558464)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','in',-1001657128)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','out',-1546585520)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','ops',-2007964184)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','in',856790976)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','out',-1546937080)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','ops',-1825860112)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','in',628351032)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','out',-1965271992)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','ops',1694810368)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','in',-1727429760)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','out',-555247392)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','ops',1712785536)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','in',-515793392)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','out',-1144488280)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','ops',395042552)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','in',128011008)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','out',519991048)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','ops',1519497816)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','1','in',1308014184)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','1','out',672594592)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','1','ops',1025816432)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','2','in',-1218143944)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','2','out',355618848)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-A','2','ops',-1128702976)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','1','in',-254745384)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','1','out',-1011697544)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','1','ops',1332389944)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','2','in',1961633112)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','2','out',716539216)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-B','2','ops',1467020352)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','1','in',-1901926896)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','1','out',961295336)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','1','ops',1665192288)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','2','in',-802354632)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','2','out',887922288)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-C','2','ops',1042246600)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','1','in',1172053680)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','1','out',1543487136)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','1','ops',1461527392)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','2','in',-214464216)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','2','out',-840035056)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','indexer','XYZ','28','flowlet-D','2','ops',1428069984)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1533096208)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','1','out',-1084537728)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','1','ops',1438303712)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','2','in',408526880)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','2','out',-289487184)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-A','2','ops',518241208)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','1','in',-1446058728)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','1','out',1425774192)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','1','ops',-1145506256)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','2','in',645234144)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','2','out',492123216)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-B','2','ops',1095614712)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','1','in',533112536)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','1','out',-308877032)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','1','ops',780614624)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','2','in',1315534472)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','2','out',-2104122800)
INSERT INTO FLOW_METRICS VALUES(1339019185,'demo','personalization','targetting','ABC','18','flowlet-C','2','ops',-77618760)
